NUMERO_REDS;ANO_FATO;MES_NUMERICO;MES_DESCRICAO;DIA_NUMERICO;DATA_FATO;HORARIO_FATO;DIA_DA_SEMANA_FATO;DIA_DA_SEMANA_NUMERICO;FAIXA_HORA_1;FAIXA_HORA_6;DATA_HORA_COMUNICACAO;UF;MUNICIPIO;CODIGO_MUNICIPIO;BAIRRO;BAIRRO_NAO_CADASTRADO;TIPO_LOGRADOURO;LOGRADOURO;LOGRADOURO_NAO_CADASTRADO;NUMERO_LOGRADOURO;NUMERO_LOGRADOURO_NAO_CADASTRADO;DESCRICAO_LOCALIZACAO;CODIGO_NATUREZA_PRINCIPAL;DESCR_NATUREZA_PRINCIPAL;TENTADO_CONSUMADO_PRINCIPAL;CODIGO_NATUREZA_SECUNDARIA1;DESCR_NATUREZA_SECUNDARIA1;TENTADO_CONSUMADO_SECUNDARIA1;CODIGO_NATUREZA_SECUNDARIA2;DESCR_NATUREZA_SECUNDARIA2;TENTADO_CONSUMADO_SECUNDARIA2;CODIGO_NATUREZA_SECUNDARIA3;DESCR_NATUREZA_SECUNDARIA3;TENTADO_CONSUMADO_SECUNDARIA3;COMPLEMENTO_NATUREZA;CODIGO_COMPLEMENTO_NATUREZA;CAUSA_PRESUMIDA;CODIGO_CAUSA_PRESUMIDA;DESCRICAO_MEIO_UTILIZADO;CODIGO_MEIO_UTILIZADO;DESCRICAO_LOCAL_IMEDIATO;CODIGO_LOCAL_IMEDIATO;LATITUDE;LONGITUDE;CODIGO_UNID_AREA_MILITAR;UNID_AREA_MILITAR;CODIGO_UNID_AREA_NIVEL_4;UNID_AREA_NIVEL_4;CODIGO_UNID_AREA_NIVEL_5;UNID_AREA_NIVEL_5;CODIGO_UNID_AREA_NIVEL_6;UNID_AREA_NIVEL_6;CODIGO_UNID_REGISTRO_NIVEL_4;UNID_REGISTRO_NIVEL_4;CODIGO_UNID_REGISTRO_NIVEL_5;UNID_REGISTRO_NIVEL_5;CODIGO_UNID_REGISTRO_NIVEL_6;UNID_REGISTRO_NIVEL_6;CODIGO_UNID_REGISTRO_NIVEL_7;UNID_REGISTRO_NIVEL_7;SETOR;SUB_SETOR;QTDE_ARMAS_FOGO;QTDE_PRISAO;SINALIZADO;TIPO_AUDITORIA;IMV_B01121;IMV_B02001;IMV_B01148;IMV_B01504;IMV_B01129;IMV_C01157;IMV_TOTAL;ICVPE_B01121;ICVPE_B01121_MILITAR;ICVPE_B02001;ICVPE_B01148;ICVPE_B01504;ICVPE_TOTAL;ICVPA_C01157;ICVPA_C01158;ICVPA_C01159;ICVPA_TOTAL;IFZR;OSTR;IFRV;TCO;ARMAS;MATERIAIS;VEICULOS;RECOBRIMENTO
2026-025904011-001;2026;6;JUNHO;7;07/06/2026;09:06:45;DOMINGO;7;"De 09:00 as 09:59";"De 06:00 as 11:59";"07/06/2026 09:06:00";MG;UBERABA;317010;"CONJUNTO UBERABA UM";;RUA;"REINALDO BOARETO";;911;;"PERIMETRO URBANO";T10306;"CONDUZIR VEICULO SOB INFLUENCIA DE ALCOOL/SUBST. PSICOATIVA";CONSUMADO;E08034;"DIRECAO PERIGOSA DE VEICULO/EMBARCAC NA VIA/AGUA PUBL";CONSUMADO;;;;;;;MOTOCICLETA;618;"CONTRAMAO DE DIRECAO";206;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7317352;-47,8845562;3184;"3 PEL/41 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";768;"41 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.41.3;4.41.3.1;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;"situacaoPlacaDescricao:REMOVIDO/motivoApreensaoDescricao:APREENSAO POR CRIME DE TRANSITO/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:PASSAGEIRO/tipoVeiculoDescricao:MOTOCICLETA/marcaModeloDescricao:HONDA/CG 160 TITAN/corVeiculoDescricao:VERMELHA/anoFabricacao:2025/|";0
2026-025590359-001;2026;6;JUNHO;5;05/06/2026;07:02:00;SEXTA-FEIRA;5;"De 07:00 as 07:59";"De 06:00 as 11:59";"05/06/2026 07:02:00";MG;UBERABA;317010;"PARQUE DAS GAMELEIRAS";;RUA;"PEDRO SIEGA";;349;;"PERIMETRO URBANO";G01330;DESOBEDIENCIA;CONSUMADO;T10161;"APLICACAO  MEDIDAS ADM PREVISTAS NO ARTIGO 269 DO CTB";CONSUMADO;A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;"PROPRIETARIO / CONDUTOR DE VEICULO";110;"OUTRAS MOTIVACOES/CAUSAS ";9900;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7739491;-47,9130367;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.1;4.40.1.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;;"situacaoPlacaDescricao:APREENDIDO/motivoApreensaoDescricao:APREENSAO POR INFRACAO DE TRANSITO/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:PASSAGEIRO/tipoVeiculoDescricao:AUTOMOVEL/marcaModeloDescricao:VW/GOL 16V POWER/corVeiculoDescricao:CINZA/anoFabricacao:2002/|";0
2026-025752857-001;2026;6;JUNHO;6;06/06/2026;07:37:05;SABADO;6;"De 07:00 as 07:59";"De 06:00 as 11:59";"06/06/2026 07:37:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;TIMBIRAS;;745;;"PERIMETRO URBANO";I04033;"TRAFICO ILICITO DE DROGAS";CONSUMADO;;;;;;;;;;;;"VANTAGEM ECONOMICA";124;"TRAFICAR DROGAS";5600;CASA;1502;-19,764635;-47,9157866;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:TELEFONE CELULAR/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:PAPELOTES DE COCAINA/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:13/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:26/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:BUCHA DE MACONHA/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:24/|";;0
2026-026401461-001;2026;6;JUNHO;10;10/06/2026;08:12:39;QUARTA-FEIRA;3;"De 08:00 as 08:59";"De 06:00 as 11:59";"10/06/2026 08:12:00";MG;UBERABA;317010;"VILA SAO VICENTE";;AVENIDA;CONTORNO;;297;;"PERIMETRO URBANO";T10161;"APLICACAO  MEDIDAS ADM PREVISTAS NO ARTIGO 269 DO CTB";CONSUMADO;A05000;"AVERIGUA PESSOA / VEICULO EM ATITUDE SUSPEITA";CONSUMADO;;;;;;;"PROPRIETARIO / CONDUTOR DE VEICULO";110;"OUTRAS MOTIVACOES/CAUSAS ";9900;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7681534;-47,9183033;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;"situacaoPlacaDescricao:APREENDIDO/motivoApreensaoDescricao:APREENSAO POR INFRACAO DE TRANSITO/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:---/tipoVeiculoDescricao:AUTOMOVEL/marcaModeloDescricao:VW/VOYAGE CL/corVeiculoDescricao:PRATA/anoFabricacao:1988/|";0
2026-026522896-001;2026;6;JUNHO;10;10/06/2026;19:53:30;QUARTA-FEIRA;3;"De 19:00 as 19:59";"De 18:00 as 23:59";"10/06/2026 19:53:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;TUPIS;;531;;"PERIMETRO URBANO";A08000;"FORAGIDO DA JUSTICA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;INEXISTENTE;9700;INEXISTENTE;9700;"VIA DE ACESSO PUBLICA";2101;-19,7654549;-47,9171556;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-025900314-001;2026;6;JUNHO;7;07/06/2026;08:25:04;DOMINGO;7;"De 08:00 as 08:59";"De 06:00 as 11:59";"07/06/2026 08:25:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;IGUATAMA;;1056;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"GUARDAR/TER DEPOSITO DROGAS PARA CONSUMO PESSOAL";5400;"VIA DE ACESSO PUBLICA";2101;-19,7658137;-47,9178666;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-026299555-001;2026;6;JUNHO;9;09/06/2026;16:23:16;TERCA-FEIRA;2;"De 16:00 as 16:59";"De 12:00 as 17:59";"09/06/2026 16:23:00";MG;UBERABA;317010;"VILA SAO VICENTE";;RUA;TIMBIRAS;;16;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7692624;-47,920157;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:3/|";;0
2026-026046066-001;2026;6;JUNHO;8;08/06/2026;07:40:00;SEGUNDA-FEIRA;1;"De 07:00 as 07:59";"De 06:00 as 11:59";"08/06/2026 07:40:00";MG;UBERABA;317010;LEBLON;;ALAMEDA;ACACIAS;;23;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;"PESSOA EM SITUAÇÃO DE RUA";117;"DROGA ILICITA / ENTORPECENTE";113;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,7653459;-47,9268388;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.1;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-026222408-001;2026;6;JUNHO;9;09/06/2026;10:01:15;TERCA-FEIRA;2;"De 10:00 as 10:59";"De 06:00 as 11:59";"09/06/2026 10:01:00";MG;UBERABA;317010;"COSTA TELLES I";;RUA;"JOANA MARIA JESUS";;154;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7650811;-47,9056651;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:1/|";;0
2026-025620422-001;2026;6;JUNHO;5;05/06/2026;12:24:46;SEXTA-FEIRA;5;"De 12:00 as 12:59";"De 12:00 as 17:59";"05/06/2026 12:24:00";MG;UBERABA;317010;"SAO VICENTE";;RUA;"SAO VICENTE DE PAULA";;444;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7648353;-47,9203944;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|";;0
2026-025757063-001;2026;6;JUNHO;6;06/06/2026;07:47:18;SABADO;6;"De 07:00 as 07:59";"De 06:00 as 11:59";"06/06/2026 07:47:00";MG;UBERABA;317010;"COSTA TELLES I";;AVENIDA;"ORLANDO RODRIGUES CUNHA";;3765;;"PERIMETRO URBANO";T10306;"CONDUZIR VEICULO SOB INFLUENCIA DE ALCOOL/SUBST. PSICOATIVA";CONSUMADO;;;;;;;;;;AUTOMOVEL;602;"OUTROS - CAUSAS RELACIONADAS A TRANSITO";299;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7589803;-47,9084639;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS OBJETOS (DISCRIMINAR NO HISTORICO)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";"situacaoPlacaDescricao:REMOVIDO/motivoApreensaoDescricao:APREENSAO POR CRIME DE TRANSITO/categoriaVeiculoDescricao:---/especieVeiculoDescricao:PASSAGEIRO/tipoVeiculoDescricao:Camioneta (Monobloco)/marcaModeloDescricao:---/corVeiculoDescricao:---/anoFabricacao:---/|";0
2026-025556116-001;2026;6;JUNHO;4;04/06/2026;22:20:00;QUINTA-FEIRA;4;"De 22:00 as 22:59";"De 18:00 as 23:59";"04/06/2026 22:20:00";MG;UBERABA;317010;"COSTA TELLES II";;AVENIDA;CONTORNO;;300;;"PERIMETRO URBANO";I04028;"USO E CONSUMO DE DROGAS";CONSUMADO;;;;;;;;;;;;"DEPENDENCIA QUIMICA / VICIO";410;"TRANSPORTAR/TRAZER CONSIGO DROGAS CONSUMO PESSOAL ";6200;"VIA DE ACESSO PUBLICA";2101;-19,7682661;-47,9181888;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SIM;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:CRACK EM PEDRAS/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|";;0
2026-025802527-001;2026;6;JUNHO;6;06/06/2026;14:21:00;SABADO;6;"De 14:00 as 14:59";"De 12:00 as 17:59";"06/06/2026 15:59:00";MG;UBERABA;317010;"COSTA TELLES I";;RUA;TOPAZIO;;87;;"PERIMETRO URBANO";I04500;"PORTE DE CANNABIS SATIVA (MACONHA) PARA CONSUMO PRÓPRIO ";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"DROGA ILICITA / ENTORPECENTE";113;"GUARDAR/TER DEPOSITO DROGAS PARA CONSUMO PESSOAL";5400;"VIA DE ACESSO PUBLICA";2101;-19,7612867;-47,9052029;762;"1 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.1;4.40.1.1;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:BUCHA DE MACONHA/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-026356320-001;2026;6;JUNHO;9;09/06/2026;21:33:52;TERCA-FEIRA;2;"De 21:00 as 21:59";"De 18:00 as 23:59";"09/06/2026 21:33:00";MG;UBERABA;317010;"BOM RETIRO";;AVENIDA;"GUILHERME FERREIRA";;1035;;"PERIMETRO URBANO";A08000;"FORAGIDO DA JUSTICA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"OUTRAS MOTIVACOES/CAUSAS ";9900;"OUTROS MEIOS ";9900;"VIA DE ACESSO PUBLICA";2101;-19,7586201;-47,9347267;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.2;4.40.2.1;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;;0
2026-026414040-001;2026;6;JUNHO;10;10/06/2026;09:00:00;QUARTA-FEIRA;3;"De 09:00 as 09:59";"De 06:00 as 11:59";"10/06/2026 09:00:00";MG;UBERABA;317010;"JD. AMERICA";"JD. AMERICA";RUA;TIMBIRAS;;354;;"PERIMETRO URBANO";E08019;"PORTE ILEGAL DE ARMA BRANCA";CONSUMADO;;;;;;;;;;TRANSEUNTE;111;"DROGA ILICITA / ENTORPECENTE";113;"INST.CONTUNDENTE/CORTANTE/PERFURANTE (ARMA BRANCA)";1900;"VIA DE ACESSO PUBLICA";2101;-19,76695278;-47,91787778;764;"3 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";M0761;"40 CIA PM/4 BPM/5 RPM";4.40.3;4.40.3.2;0;1;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS - INSTRUMENTO PERFURANTE, CORTANTE OU CONTUNDENTE/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|";;0
2026-026223311-001;2026;6;JUNHO;9;09/06/2026;09:45:54;TERCA-FEIRA;2;"De 09:00 as 09:59";"De 06:00 as 11:59";"09/06/2026 09:45:00";MG;UBERABA;317010;"COSTA TELLES I";;AVENIDA;"ORLANDO RODRIGUES CUNHA";;3535;;"PERIMETRO URBANO";T10161;"APLICACAO  MEDIDAS ADM PREVISTAS NO ARTIGO 269 DO CTB";CONSUMADO;;;;;;;;;;MOTOCICLETA;618;"OUTROS - CAUSAS RELACIONADAS A TRANSITO";299;VEICULO;1100;"VIA DE ACESSO PUBLICA";2101;-19,7594075;-47,9097918;763;"2 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.2;4.40.2.2;0;0;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;;"situacaoPlacaDescricao:REMOVIDO/motivoApreensaoDescricao:---/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:---/tipoVeiculoDescricao:MOTOCICLETA/marcaModeloDescricao:HONDA/CG 150 TITAN KS/corVeiculoDescricao:VERMELHA/anoFabricacao:2007/|";0
2026-026004184-001;2026;6;JUNHO;7;07/06/2026;22:35:31;DOMINGO;7;"De 22:00 as 22:59";"De 18:00 as 23:59";"07/06/2026 22:35:00";MG;UBERABA;317010;"VILA SAO CRISTOVAO";;AVENIDA;"DEPUTADO JOSE MARCUS CHEREM";;1376;;"PERIMETRO URBANO";I04033;"TRAFICO ILICITO DE DROGAS";CONSUMADO;;;;;;;;;;;;"VANTAGEM ECONOMICA";124;"TRAFICAR DROGAS";5600;"VIA DE ACESSO PUBLICA";2101;-19,7740056;-47,9321386;765;"4 PEL/40 CIA PM/4 BPM/5 RPM";1842;"5 RPM";760;"4 BPM";761;"40 CIA PM/4 BPM/5 RPM";M1842;"5 RPM";M0760;"4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";M3130;"147 CIA TM/4 BPM/5 RPM";4.40.4;4.40.4.1;0;2;NÃO;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NÃO;;"situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS OBJETOS (DISCRIMINAR NO HISTORICO)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:3/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:MACONHA PRENSADA (BARRA / TABLETE)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:MOEDA NACIONAL (REAL)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:---/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:MOEDA NACIONAL (REAL)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:---/quantidadeMaterial:---/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:MACONHA PRENSADA (BARRA / TABLETE)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS OBJETOS (DISCRIMINAR NO HISTORICO)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:2/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:MACONHA PRENSADA (BARRA / TABLETE)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:13/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:OUTROS OBJETOS (DISCRIMINAR NO HISTORICO)/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:TELEFONE CELULAR/marcaPadrao:REALME/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:TELEFONE CELULAR/marcaPadrao:SAMSUNG/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:1/|situacaoDescricao:APREENDIDO/tipoObjetoDescricao:PAPELOTES DE COCAINA/marcaPadrao:---/modeloPadrao:---/unidadeMedidaDescricao:UNIDADE/quantidadeMaterial:17/|";"situacaoPlacaDescricao:APREENDIDO/motivoApreensaoDescricao:APREENSAO POR CRIME RELACIONADO A NARCOTICOS/categoriaVeiculoDescricao:PARTICULAR/especieVeiculoDescricao:PASSAGEIRO/tipoVeiculoDescricao:AUTOMOVEL/marcaModeloDescricao:GM/CELTA 4P LIFE/corVeiculoDescricao:PRETA/anoFabricacao:2006/|";0
